MG - REDE DOM PEDRO DE POSTOS LTDA                                                                                                                         02/06/2026 09:49;;;;;;;;;;;
MEDIÇÃO DE TANQUE POR PERÍODO;;;;;;;;;;;
Período: 01/05/2026 a 31/05/2026;;;;;;;;;;;
Depósitos: ATIVOS;;;;;;;;;;;
Modo: ANALÍTICO;;;;;;;;;;;
Agrupar: COMBUSTÍVEL;;;;;;;;;;;
Exibir: SOMENTE COM ESTOQUE;;;;;;;;;;;
Empresa: 2 - MG S - REDE DOM PEDRO DE POSTOS LTDA (DP 1);;;;;;;;;;;
Combustível: 1 - DIESEL COMUM;Tanques vinculados: 388 - 387;;;;;;;;;;
;Inicial;;;Final;Saída;Saída;;;;;
Data;Med.;Litragem;Entrada;Estoque;Med.;Litragem;Bombas;Tanque;Diferença;Acumulado;Diferença Acum.
2026-05-29;0;7808;5000;12808;0;10027;2770,695;2781;-10,3;-274,2;-0,4
2026-05-30;0;10027;0;10027;0;7390;2595,924;2637;-41,1;-315,3;-0,4
2026-05-31;0;7390;0;7390;0;5286;2086,134;2104;-17,9;-333,2;-0,4
Total acumulado combustível;77283,538;77616,515;-333,2;-5827,4;-13,7;;;;;;
Combustível: 2309 - DIESEL S 10;Tanques vinculados: 593;;;;;;;;;;
;Inicial;;;Final;Saída;Saída;;;;;
Data;Med.;Litragem;Entrada;Estoque;Med.;Litragem;Bombas;Tanque;Diferença;Acumulado;Diferença Acum.
2026-05-01;0;7028;0;7028;0;6613;417,182;415;2,2;2,2;0,5
2026-05-02;0;6613;450,767;7063,767;0;6354;731,54;709,767;21,8;24;2,1
2026-05-03;0;6354;0;6354;0;5740;544,498;614;-69,5;-45,5;-2,7
2026-05-04;0;5740;5000;10740;0;9721;1225,218;1019;206,2;160,7;5,5
2026-05-05;0;9721;115,099;9836,099;0;9002;784,959;834,099;-49,1;111,6;3
2026-05-06;0;9002;0;9002;0;6458;2455,668;2544;-88,3;23,3;0,4
2026-05-07;0;6458;0;6458;0;5487;892,051;971;-78,9;-55,6;-0,8
2026-05-08;0;5487;3000;8487;0;7860;741,066;627;114,1;58,5;0,8
2026-05-09;0;7860;0;7860;0;7339;543,767;521;22,8;81,3;1
2026-05-10;0;7339;0;7339;0;7028;231,419;311;-79,6;1,7;0
2026-05-11;0;7028;0;7028;0;6201;817,805;827;-9,2;-7,5;-0,1
2026-05-12;0;6201;0;6201;0;4935;1202,804;1266;-63,2;-70,7;-0,7
2026-05-13;0;4935;29,896;4964,896;0;2990;2446,706;1974,896;471,8;401,1;3,1
2026-05-14;0;2990;5000;7990;0;6510;1079,165;1480;-400,8;0,3;0
2026-05-15;0;6510;0;6510;0;5386;1037,717;1124;-86,3;-86;-0,6
2026-05-16;0;5386;0;5386;0;4786;539,146;600;-60,9;-146,9;-0,9
2026-05-17;0;4786;0;4786;0;4393;408,652;393;15,7;-131,2;-0,8
2026-05-18;0;4393;10000;14393;0;14304;600,585;89;511,6;380,4;2,3
2026-05-19;0;14304;0;14304;0;13325;869,802;979;-109,2;271,2;1,5
2026-05-20;0;13325;0;13325;0;10730;2463,058;2595;-131,9;139,3;0,7
2026-05-21;0;10730;0;10730;0;10279;488,86;451;37,9;177,2;0,9
2026-05-22;0;10279;0;10279;0;9670;587,799;609;-21,2;156;0,7
2026-05-23;0;9670;0;9670;0;9208;396,737;462;-65,3;90,7;0,4
2026-05-24;0;9208;0;9208;0;8898;303,362;310;-6,6;84,1;0,4
2026-05-25;0;8898;0;8898;0;7808;1045,749;1090;-44,3;39,8;0,2
2026-05-26;0;7808;0;7808;0;7443;346,26;365;-18,7;21,1;0,1
2026-05-27;0;7443;2500;9943;0;7756;2173,48;2187;-13,5;7,6;0
2026-05-28;0;7756;0;7756;0;6717;999,082;1039;-39,9;-32,3;-0,1
2026-05-29;0;6717;5000;11717;0;11319;590,261;398;192,3;160;0,6
2026-05-30;0;11319;0;11319;0;10780;519,751;539;-19,2;140,8;0,5
2026-05-31;0;10780;0;10780;0;10380;389,168;400;-10,8;130;0,5
Total acumulado combustível;27873,317;27743,762;130;2087,2;18,5;;;;;;
Combustível: 3 - ETANOL;Tanques vinculados: 592;;;;;;;;;;
;Inicial;;;Final;Saída;Saída;;;;;
Data;Med.;Litragem;Entrada;Estoque;Med.;Litragem;Bombas;Tanque;Diferença;Acumulado;Diferença Acum.
2026-05-01;0;4886;0;4886;0;4199;723,588;687;36,6;36,6;5,1
2026-05-02;0;4199;48,131;4247,131;0;2807;1401,392;1440,131;-38,7;-2,1;-0,1
2026-05-03;0;2807;0;2807;0;1570;1256,18;1237;19,2;17,1;0,5
2026-05-04;0;1570;10000;11570;0;10530;966,341;1040;-73,7;-56,6;-1,3
2026-05-05;0;10530;34,176;10564,176;0;9619;947,597;945,176;2,4;-54,2;-1
2026-05-06;0;9619;0;9619;0;6665;3004,622;2954;50,6;-3,6;0
2026-05-07;0;6665;0;6665;0;5690;1030,743;975;55,7;52,1;0,6
2026-05-08;0;5690;5000;10690;0;9517;1101,303;1173;-71,7;-19,6;-0,2
2026-05-09;0;9517;0;9517;0;7964;1497,649;1553;-55,4;-75;-0,6
2026-05-10;0;7964;0;7964;0;6924;970,46;1040;-69,5;-144,5;-1,1
2026-05-11;0;6924;23,328;6947,328;0;5945;1071,744;1002,328;69,4;-75,1;-0,5
2026-05-12;0;5945;5000;10945;0;9771;1163,242;1174;-10,8;-85,9;-0,6
2026-05-13;0;9771;11,397;9782,397;0;6304;3491,24;3478,397;12,8;-73,1;-0,4
2026-05-14;0;6304;5000;11304;0;10178;1173,716;1126;47,7;-25,4;-0,1
2026-05-15;0;10178;0;10178;0;8846;1239,745;1332;-92,3;-117,7;-0,6
2026-05-16;0;8846;0;8846;0;7756;1168,218;1090;78,2;-39,5;-0,2
2026-05-17;0;7756;0;7756;0;6768;1015,499;988;27,5;-12;-0,1
2026-05-18;0;6768;0;6768;0;5639;1073,437;1129;-55,6;-67,6;-0,3
2026-05-19;0;5639;0;5639;0;4835;805,366;804;1,4;-66,2;-0,3
2026-05-20;0;4835;10000;14835;0;11513;3261,339;3322;-60,7;-126,9;-0,4
2026-05-21;0;11513;0;11513;0;10630;924,389;883;41,4;-85,5;-0,3
2026-05-22;0;10630;0;10630;0;9619;1108,717;1011;97,7;12,2;0
2026-05-23;0;9619;0;9619;0;8380;1071,707;1239;-167,3;-155,1;-0,5
2026-05-24;0;8380;0;8380;0;7704;732,136;676;56,1;-99;-0,3
2026-05-25;0;7704;0;7704;0;6872;900,322;832;68,3;-30,7;-0,1
2026-05-26;0;6872;0;6872;0;5841;1084,042;1031;53;22,3;0,1
2026-05-27;0;5841;7500;13341;0;10229;3033,32;3112;-78,7;-56,4;-0,2
2026-05-28;0;10229;0;10229;0;9362;858,625;867;-8,4;-64,8;-0,2
2026-05-29;0;9362;5000;14362;0;13030;1229,578;1332;-102,4;-167,2;-0,4
2026-05-30;0;13030;0;13030;0;11799;1283,635;1231;52,6;-114,6;-0,3
2026-05-31;0;11799;0;11799;0;10878;965,993;921;45;-69,6;-0,2
Total acumulado combustível;41555,885;41625,032;-69,6;-1747,6;-4;;;;;;
Total geral da empresa;146712,74;146985,309;-272,8;-5487,8;0,8;;;;;;
Empresa: 57 - MG - REDE DOM PEDRO DE POSTOS LTDA (DP JUIZ D;;;;;;;;;;;
Combustível: 2 - GASOLINA COMUM;Tanques vinculados: 1045;;;;;;;;;;
;Inicial;;;Final;Saída;Saída;;;;;
Data;Med.;Litragem;Entrada;Estoque;Med.;Litragem;Bombas;Tanque;Diferença;Acumulado;Diferença Acum.
2026-05-01;0;9948;20000;29948;0;24318;5549,647;5630;-80,4;-80,4;-1,4
2026-05-02;0;24318;0;24318;0;20507;3820,825;3811;9,8;-70,6;-0,8
2026-05-03;0;20507;0;20507;0;16060;4364,605;4447;-82,4;-153;-1,1
2026-05-04;0;16060;0;16060;0;11581;4487,298;4479;8,3;-144,7;-0,8
2026-05-05;0;11581;20000;31581;0;27527;4106,344;4054;52,3;-92,4;-0,4
2026-05-06;0;27527;5000;32527;0;21093;11399,731;11434;-34,3;-126,7;-0,4
2026-05-07;0;21093;0;21093;0;15683;5281,381;5410;-128,6;-255,3;-0,7
2026-05-08;0;15683;15000;30683;0;25366;5409,329;5317;92,3;-163;-0,4
2026-05-09;0;25366;5000;30366;0;24318;6065,175;6048;17,2;-145,8;-0,3
